precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,sunshine_duration,shortwave_radiation_sum,et0_fao_evapotranspiration,precipitation_hours,rain_sum,snowfall_sum,weathercode,pressure_msl_mean,dewpoint_2m_mean,date
1.8,0.9,-0.6,0.2,20.5,35.6,0.0,1.32,0.24,15.0,0.0,1.26,73,1020.3,-1.7,2021-12-18
5.7,3.2,-0.1,1.7,27.8,49.3,0.0,0.55,0.16,18.0,4.9,0.56,71,1003.3,0.6,2021-12-19
4.0,0.8,-3.2,-0.9,18.4,35.6,5741.02,2.33,0.25,11.0,0.0,2.8,73,1001.6,-2.7,2021-12-20
0.8,-3.5,-12.1,-8.0,25.2,45.4,15715.04,3.28,0.52,4.0,0.0,0.56,73,1014.6,-13.0,2021-12-21
0.0,-9.3,-16.2,-12.0,17.8,33.1,25012.71,4.31,0.26,0.0,0.0,0.0,3,1022.6,-15.0,2021-12-22
0.0,-8.4,-16.0,-11.7,16.7,29.5,21385.78,4.18,0.26,0.0,0.0,0.0,3,1025.2,-15.0,2021-12-23
0.5,-1.9,-10.2,-6.9,23.1,42.8,9495.61,3.12,0.32,5.0,0.0,0.35,71,1008.2,-9.6,2021-12-24
0.4,3.2,-5.4,-1.2,24.9,43.2,19905.56,4.0,0.42,4.0,0.3,0.07,71,1003.2,-4.0,2021-12-25
0.0,-2.8,-8.3,-6.1,17.1,32.4,28099.43,4.66,0.4,0.0,0.0,0.0,3,1015.1,-9.4,2021-12-26
0.0,-3.8,-5.8,-5.0,13.4,23.4,4636.8,2.38,0.25,0.0,0.0,0.0,3,1022.3,-8.2,2021-12-27
0.9,-4.9,-8.1,-6.3,20.9,38.5,0.0,2.09,0.42,8.0,0.0,0.63,71,1021.2,-10.2,2021-12-28
0.4,-5.3,-8.1,-6.5,16.5,29.5,0.0,1.12,0.26,4.0,0.0,0.28,71,1015.1,-10.3,2021-12-29
0.4,-2.8,-7.4,-4.5,12.8,22.0,7767.14,1.93,0.27,4.0,0.0,0.35,71,1019.1,-8.4,2021-12-30
2.6,2.5,-3.5,0.2,14.6,24.5,0.0,1.16,0.17,11.0,1.9,0.49,73,1013.8,-0.9,2021-12-31
4.1,5.4,2.0,4.1,25.9,45.7,0.0,1.12,0.15,13.0,4.1,0.0,53,1007.7,3.5,2022-01-01
0.9,2.5,-4.2,-1.4,28.8,51.1,22212.17,4.36,0.5,3.0,0.0,0.63,73,1019.7,-5.2,2022-01-02
5.4,6.5,-0.2,4.4,28.8,50.0,0.0,1.26,0.4,12.0,5.4,0.0,61,1001.5,2.7,2022-01-03
0.4,6.0,2.2,4.4,20.0,36.4,4332.48,2.07,0.26,4.0,0.4,0.0,51,1003.9,3.4,2022-01-04
4.3,8.6,2.7,5.7,26.5,46.8,2320.77,2.14,0.39,13.0,4.3,0.0,55,998.6,4.3,2022-01-05
0.6,3.3,0.8,1.9,18.2,31.7,176.73,1.42,0.25,3.0,0.6,0.0,51,1003.8,0.7,2022-01-06
0.7,0.9,-4.3,-1.5,22.1,40.7,26350.04,4.89,0.59,3.0,0.0,0.49,73,1017.2,-5.2,2022-01-07
0.0,0.4,-5.9,-2.8,19.1,35.6,25006.67,4.64,0.69,0.0,0.0,0.0,3,1023.3,-7.8,2022-01-08
6.7,0.1,-3.1,-1.5,17.1,31.0,0.0,1.26,0.41,20.0,0.1,4.62,73,1011.3,-4.4,2022-01-09
0.8,-0.3,-5.8,-2.8,17.4,32.8,0.0,2.2,0.2,4.0,0.0,0.63,73,1014.1,-4.0,2022-01-10
0.8,-3.5,-9.4,-5.9,19.8,35.6,5593.3,3.36,0.28,7.0,0.0,0.56,71,1027.0,-7.8,2022-01-11
0.6,-10.1,-13.6,-11.5,18.9,33.1,2066.14,3.79,0.24,6.0,0.0,0.42,71,1031.4,-14.0,2022-01-12
1.1,0.6,-14.9,-8.0,23.3,39.2,527.25,2.16,0.18,4.0,0.0,0.77,73,1024.8,-9.6,2022-01-13
2.5,3.7,-0.6,2.1,36.0,70.2,0.0,1.25,0.33,5.0,2.5,0.0,61,1004.6,0.7,2022-01-14
0.8,2.0,-1.4,0.2,34.5,62.6,15155.9,3.36,0.86,6.0,0.0,0.56,73,1008.3,-3.8,2022-01-15
0.0,0.6,-2.6,-1.1,23.7,44.3,0.0,1.82,0.49,0.0,0.0,0.0,3,1019.0,-4.3,2022-01-16
3.0,2.1,-2.8,0.0,29.0,52.2,0.0,1.5,0.61,10.0,0.5,1.75,73,1003.2,-3.1,2022-01-17
1.1,-0.8,-4.2,-2.6,35.2,67.3,3406.97,2.74,0.92,4.0,0.0,0.77,73,1010.3,-8.0,2022-01-18
0.0,0.3,-6.6,-3.2,23.2,42.5,17537.83,4.26,0.6,0.0,0.0,0.0,3,1023.3,-7.3,2022-01-19
0.6,2.2,-2.3,-0.4,19.7,37.8,24674.23,5.18,0.67,3.0,0.0,0.42,71,1011.0,-4.0,2022-01-20
0.9,-0.8,-3.8,-1.8,38.5,67.3,2475.37,2.33,0.77,8.0,0.0,0.63,71,1004.0,-6.2,2022-01-21
1.5,-0.6,-4.9,-2.6,22.5,41.4,17015.46,4.03,0.56,11.0,0.0,1.05,71,1008.4,-6.1,2022-01-22
2.3,-2.5,-5.0,-4.0,18.1,35.3,7462.47,3.16,0.38,11.0,0.0,1.61,73,1021.6,-6.9,2022-01-23
0.0,-5.2,-7.3,-6.3,21.3,38.2,115.31,2.79,0.26,0.0,0.0,0.0,3,1033.2,-8.1,2022-01-24
0.7,-4.7,-7.7,-6.6,16.2,29.5,4429.39,4.03,0.33,5.0,0.0,0.49,71,1026.5,-9.6,2022-01-25
2.0,-1.5,-4.7,-3.0,18.4,32.8,0.0,2.37,0.24,13.0,0.0,1.4,73,1018.7,-4.5,2022-01-26
1.5,0.4,-8.0,-2.5,14.7,25.9,0.0,1.95,0.25,9.0,0.0,1.05,73,1016.2,-4.1,2022-01-27
2.5,3.1,-0.2,1.1,19.5,35.6,10866.8,3.72,0.42,14.0,0.6,1.33,73,1005.9,-0.6,2022-01-28
1.8,1.0,-1.9,-0.0,23.8,43.6,0.0,2.18,0.31,12.0,0.7,0.77,73,1011.2,-1.6,2022-01-29
5.3,3.8,-4.1,-0.3,29.5,52.2,16873.17,4.37,0.59,10.0,0.1,3.64,75,998.4,-2.8,2022-01-30
3.3,0.8,-1.6,-0.4,29.8,55.1,0.0,3.12,0.4,19.0,0.0,2.31,73,994.7,-2.3,2022-01-31
0.0,-0.6,-5.7,-3.4,19.5,37.1,26082.67,6.48,0.51,0.0,0.0,0.0,3,1005.8,-6.0,2022-02-01
0.0,2.7,-5.9,-1.9,26.4,46.4,20614.35,5.84,0.75,0.0,0.0,0.0,3,1005.1,-6.1,2022-02-02
1.2,1.5,-5.2,-0.9,25.4,47.2,0.0,2.02,0.37,6.0,0.0,0.84,73,1010.2,-3.2,2022-02-03
0.0,-1.6,-8.3,-5.1,18.9,36.4,24959.05,6.65,0.55,0.0,0.0,0.0,3,1017.8,-8.0,2022-02-04
1.0,1.3,-8.3,-2.9,20.9,36.4,0.0,1.67,0.35,6.0,0.1,0.63,73,1013.5,-4.9,2022-02-05
0.2,3.9,-2.2,0.6,22.1,43.9,21223.37,5.76,0.71,2.0,0.1,0.07,71,1012.2,-2.4,2022-02-06
0.8,4.4,-1.0,1.3,20.1,34.6,10530.63,3.1,0.61,6.0,0.3,0.42,71,1002.2,-1.4,2022-02-07
2.2,2.0,0.2,0.7,21.9,39.6,5541.2,3.69,0.41,9.0,0.8,0.98,73,1011.3,-1.1,2022-02-08
1.2,5.3,-0.9,1.8,27.1,51.5,21778.61,5.46,0.62,8.0,0.4,0.56,71,1015.4,-0.3,2022-02-09
1.4,7.6,-0.9,4.0,23.9,42.8,17301.59,4.64,0.57,7.0,1.4,0.0,51,1018.4,2.5,2022-02-10
0.8,6.8,1.5,3.7,22.7,41.4,16087.2,5.15,0.62,2.0,0.8,0.0,53,1016.6,1.7,2022-02-11
7.6,2.7,-3.2,0.6,22.0,42.5,15762.04,5.47,0.48,13.0,2.6,3.5,73,1024.2,-0.7,2022-02-12
0.0,3.8,-4.3,-1.1,17.9,34.2,34853.14,9.51,0.94,0.0,0.0,0.0,1,1033.1,-4.8,2022-02-13
0.0,4.7,-3.0,-0.1,18.7,36.0,34961.51,9.86,1.11,0.0,0.0,0.0,1,1026.1,-4.8,2022-02-14
0.0,5.2,-3.5,-0.2,15.8,32.0,35071.94,9.91,1.09,0.0,0.0,0.0,1,1023.6,-4.9,2022-02-15
0.0,6.0,-3.0,1.1,13.7,25.6,25200.0,7.24,0.76,0.0,0.0,0.0,3,1017.5,-1.4,2022-02-16
2.4,7.2,0.5,4.1,29.4,51.1,15951.94,4.92,0.74,6.0,2.4,0.0,55,998.8,2.0,2022-02-17
0.8,6.6,0.4,3.8,23.9,42.8,22819.99,6.82,0.9,4.0,0.8,0.0,51,1000.8,0.8,2022-02-18
0.7,8.2,-0.8,3.9,31.3,55.1,7200.0,3.7,1.46,4.0,0.2,0.35,73,1007.2,-2.0,2022-02-19
0.0,7.3,1.0,3.8,25.1,43.9,31262.73,9.66,1.85,0.0,0.0,0.0,3,1012.0,-4.1,2022-02-20
0.0,10.0,0.6,5.0,25.8,47.2,18657.0,6.77,1.6,0.0,0.0,0.0,3,1005.2,-0.8,2022-02-21
0.3,9.9,3.0,6.0,22.7,42.1,34587.91,10.96,1.67,3.0,0.3,0.0,51,1005.5,0.5,2022-02-22
0.9,5.2,0.8,3.1,16.3,28.8,29070.24,9.31,1.11,4.0,0.9,0.0,51,1014.9,-1.7,2022-02-23
0.9,5.3,0.9,3.0,9.0,19.8,5310.74,4.85,0.61,7.0,0.9,0.0,51,1022.6,0.7,2022-02-24
0.1,6.8,-0.5,2.7,14.6,29.2,27795.29,9.01,1.06,1.0,0.1,0.0,51,1019.1,-0.8,2022-02-25
0.2,6.3,0.5,3.0,22.3,41.4,36251.95,11.25,1.22,2.0,0.2,0.0,51,1024.1,-0.9,2022-02-26
0.2,4.1,-1.4,1.3,14.8,30.2,32124.24,8.35,0.89,2.0,0.1,0.07,71,1031.3,-2.2,2022-02-27
0.0,3.7,-3.7,0.0,21.8,40.7,36887.74,12.39,1.26,0.0,0.0,0.0,3,1032.6,-4.7,2022-02-28
1.3,2.0,-1.1,0.3,19.9,36.4,0.0,3.03,0.62,6.0,0.0,0.91,73,1029.4,-2.8,2022-03-01
3.4,3.3,0.4,1.3,16.0,29.5,0.0,3.12,0.41,17.0,1.6,1.26,73,1021.6,0.1,2022-03-02
0.4,2.2,0.4,1.0,13.7,26.6,0.0,2.89,0.32,4.0,0.4,0.0,51,1012.8,0.4,2022-03-03
0.5,2.8,-0.8,0.9,23.9,43.2,2603.02,5.72,0.77,4.0,0.1,0.28,71,1012.2,-1.6,2022-03-04
0.2,1.3,-2.0,-0.3,21.9,38.9,0.0,3.51,0.77,2.0,0.0,0.14,71,1017.8,-4.4,2022-03-05
0.0,0.9,-3.8,-1.1,10.5,21.6,13895.27,6.96,0.84,0.0,0.0,0.0,3,1022.3,-5.6,2022-03-06
0.0,1.1,-3.8,-0.9,17.2,31.3,10936.41,5.84,0.81,0.0,0.0,0.0,3,1015.2,-5.5,2022-03-07
1.2,0.4,-4.7,-2.0,22.1,41.4,24475.62,8.72,0.82,7.0,0.1,0.77,73,1015.0,-5.3,2022-03-08
0.2,-0.3,-4.0,-2.7,18.0,33.8,12967.02,7.38,0.93,2.0,0.0,0.14,71,1021.1,-7.5,2022-03-09
0.5,-2.0,-7.0,-4.3,26.5,50.0,32643.01,13.48,1.56,3.0,0.1,0.28,71,1029.8,-13.9,2022-03-10
0.0,0.7,-7.8,-4.5,27.5,51.1,39857.04,15.12,1.79,0.0,0.0,0.0,2,1032.1,-16.3,2022-03-11
0.4,4.2,-6.9,-1.5,18.0,35.3,27096.42,11.93,1.64,4.0,0.0,0.28,71,1028.0,-11.2,2022-03-12
0.1,1.0,-1.7,-0.4,15.9,31.7,5413.59,6.35,0.8,1.0,0.0,0.07,71,1028.8,-4.8,2022-03-13
0.0,5.3,-2.0,0.8,13.2,27.7,39159.26,14.66,1.57,0.0,0.0,0.0,3,1034.7,-5.0,2022-03-14
0.0,9.1,-1.8,2.3,17.4,32.0,41793.45,15.43,1.79,0.0,0.0,0.0,3,1031.5,-2.5,2022-03-15
0.0,3.2,-4.1,-0.9,17.2,34.9,40011.21,16.15,1.74,0.0,0.0,0.0,3,1032.7,-8.0,2022-03-16
0.0,1.5,-5.8,-2.0,19.5,39.2,42418.58,15.5,1.55,0.0,0.0,0.0,3,1038.8,-9.9,2022-03-17
0.0,2.5,-6.2,-2.4,16.4,34.2,42551.83,16.18,1.67,0.0,0.0,0.0,3,1044.4,-10.6,2022-03-18
0.0,5.5,-5.2,-0.6,12.3,28.4,42684.81,16.72,1.98,0.0,0.0,0.0,0,1044.5,-10.5,2022-03-19
0.0,8.6,-3.5,1.5,16.9,32.8,42817.38,16.79,2.03,0.0,0.0,0.0,0,1042.7,-5.5,2022-03-20
0.0,10.6,-1.6,4.0,16.6,33.5,42949.4,16.76,2.01,0.0,0.0,0.0,2,1038.2,-1.0,2022-03-21
0.0,13.9,-0.3,5.8,12.3,20.5,43080.76,17.33,2.27,0.0,0.0,0.0,0,1036.5,0.4,2022-03-22
0.0,15.8,0.2,7.4,9.2,18.7,43200.0,17.24,2.5,0.0,0.0,0.0,0,1029.4,0.8,2022-03-23
2.4,9.4,2.5,5.3,25.2,46.1,36528.0,16.05,2.12,5.0,2.3,0.07,71,1018.5,-0.3,2022-03-24
0.0,10.0,0.3,4.7,13.0,29.5,41569.37,17.34,2.07,0.0,0.0,0.0,3,1021.2,-0.2,2022-03-25
2.9,15.1,2.4,7.5,35.5,67.3,25598.95,12.84,2.43,5.0,2.9,0.0,61,1015.5,1.6,2022-03-26
0.3,4.3,-0.9,2.0,35.8,65.5,29003.76,10.84,2.16,1.0,0.3,0.0,51,1019.1,-7.7,2022-03-27
0.0,13.1,-2.7,5.0,32.7,59.8,36418.75,15.75,3.21,0.0,0.0,0.0,3,1019.2,-6.4,2022-03-28
1.7,16.1,6.6,10.4,28.5,49.7,32991.01,14.35,3.1,5.0,1.7,0.0,53,1005.9,2.0,2022-03-29
0.7,9.9,2.3,6.4,8.9,19.4,8429.83,7.32,1.08,5.0,0.7,0.0,51,1005.6,3.7,2022-03-30
1.7,15.9,1.5,8.0,18.0,35.6,27577.73,13.84,1.97,8.0,1.7,0.0,51,1003.6,5.2,2022-03-31
7.4,13.4,6.7,8.8,15.4,28.8,2468.1,6.48,0.94,15.0,7.4,0.0,61,997.7,7.7,2022-04-01
5.7,6.6,3.2,5.5,17.2,32.0,0.0,4.38,0.58,14.0,5.7,0.0,61,993.8,4.6,2022-04-02
3.0,3.2,0.3,1.6,16.9,34.2,766.02,6.38,0.91,14.0,0.3,1.89,73,1002.4,-1.5,2022-04-03
0.0,5.4,-2.0,2.0,20.8,40.3,37628.34,14.85,2.08,0.0,0.0,0.0,3,1012.3,-6.0,2022-04-04
0.4,7.2,-1.0,3.2,29.1,56.2,7382.21,8.73,1.63,3.0,0.4,0.0,51,1006.2,-3.1,2022-04-05
0.4,12.9,2.2,7.3,29.7,54.0,18871.01,9.69,1.62,2.0,0.4,0.0,51,1006.8,3.3,2022-04-06
0.0,19.1,4.4,11.6,23.3,43.9,43200.0,19.9,3.8,0.0,0.0,0.0,3,1004.0,3.6,2022-04-07
3.2,15.8,5.9,9.4,20.3,46.8,32824.83,13.47,2.09,3.0,3.2,0.0,61,998.2,5.1,2022-04-08
6.2,16.4,4.5,9.9,24.9,45.0,11279.52,8.76,1.79,4.0,6.2,0.0,63,1000.1,5.5,2022-04-09
4.9,10.3,4.9,6.5,24.3,47.9,0.0,4.36,0.85,16.0,4.9,0.0,55,1008.3,4.0,2022-04-10
4.2,10.2,3.6,6.6,26.8,49.0,24779.0,15.2,2.3,7.0,4.2,0.0,55,1012.2,0.6,2022-04-11
0.6,9.4,3.8,6.2,34.5,61.2,18726.07,12.97,2.52,3.0,0.6,0.0,51,1013.2,-1.4,2022-04-12
2.7,6.1,3.7,5.1,31.4,57.2,0.0,3.27,0.76,15.0,2.7,0.0,53,1015.6,2.9,2022-04-13
0.0,13.0,4.6,8.1,20.9,39.2,44455.62,20.94,3.04,0.0,0.0,0.0,3,1020.0,1.1,2022-04-14
0.0,19.1,2.5,11.1,13.6,27.4,42168.86,20.97,3.68,0.0,0.0,0.0,3,1016.9,2.3,2022-04-15
1.4,11.4,3.5,8.4,23.9,44.3,2679.11,7.42,1.33,10.0,1.4,0.0,51,1014.9,5.0,2022-04-16
2.0,6.2,1.0,3.6,21.1,41.4,29470.6,14.01,1.62,11.0,1.7,0.21,73,1018.9,-0.2,2022-04-17
0.4,5.9,0.5,3.0,12.6,24.5,16896.41,11.06,1.43,4.0,0.1,0.21,71,1014.6,-1.8,2022-04-18
0.3,9.2,3.2,6.0,20.9,40.7,11109.38,10.4,1.68,3.0,0.3,0.0,51,1010.4,1.3,2022-04-19
0.7,10.4,3.5,6.8,15.3,28.1,25464.23,12.52,1.84,6.0,0.7,0.0,51,1009.7,1.8,2022-04-20
2.7,9.9,3.1,6.6,16.2,32.8,33870.95,14.38,1.8,11.0,2.7,0.0,53,1009.8,3.2,2022-04-21
8.8,9.6,4.8,7.3,22.3,43.2,0.0,4.74,0.74,18.0,8.8,0.0,53,1014.2,5.8,2022-04-22
3.8,16.6,7.1,11.0,26.9,50.0,16762.92,13.97,2.59,4.0,3.8,0.0,63,1009.2,6.2,2022-04-23
1.2,16.1,7.6,11.4,17.8,33.8,47528.06,19.53,2.92,5.0,1.2,0.0,53,1008.9,6.2,2022-04-24
9.0,20.0,7.3,12.9,17.9,40.7,25305.78,15.17,2.53,4.0,9.0,0.0,63,1007.9,9.1,2022-04-25
11.8,16.7,9.7,12.4,23.2,40.7,31720.11,14.59,2.18,18.0,11.8,0.0,61,1008.9,9.8,2022-04-26
0.1,15.4,6.4,10.8,14.4,30.2,50178.45,19.0,2.92,1.0,0.1,0.0,51,1018.7,5.3,2022-04-27
0.0,15.4,6.2,10.4,11.3,24.8,50400.0,22.27,3.39,0.0,0.0,0.0,3,1023.8,3.3,2022-04-28
0.3,14.0,4.2,9.9,11.3,20.9,49693.38,21.79,3.14,3.0,0.3,0.0,51,1026.0,3.5,2022-04-29
0.7,14.6,5.8,10.4,17.5,32.4,46800.0,21.87,3.32,3.0,0.7,0.0,51,1024.4,3.2,2022-04-30
0.0,15.6,4.3,10.3,10.5,16.6,50400.0,20.69,3.24,0.0,0.0,0.0,3,1023.6,2.0,2022-05-01
0.0,18.1,6.2,12.2,10.9,23.8,50400.0,21.1,3.77,0.0,0.0,0.0,3,1019.5,2.5,2022-05-02
0.0,19.2,7.5,13.4,12.7,26.6,46181.65,21.42,3.87,0.0,0.0,0.0,3,1014.0,4.5,2022-05-03
0.1,16.9,8.1,12.1,23.8,44.6,50400.0,23.23,4.15,1.0,0.1,0.0,51,1015.7,2.5,2022-05-04
0.0,14.6,4.3,9.4,15.0,31.3,50400.0,26.68,4.08,0.0,0.0,0.0,3,1025.2,-1.7,2022-05-05
0.0,17.8,4.8,11.6,12.4,27.0,50400.0,26.5,4.52,0.0,0.0,0.0,3,1026.8,0.4,2022-05-06
0.0,19.3,8.2,14.3,16.5,34.9,32863.11,18.82,4.3,0.0,0.0,0.0,3,1023.9,0.8,2022-05-07
0.3,22.1,12.1,16.9,16.7,35.3,46800.0,19.31,4.43,2.0,0.3,0.0,51,1021.2,5.2,2022-05-08
0.0,17.4,9.9,14.2,22.8,45.0,47186.21,26.45,4.81,0.0,0.0,0.0,3,1023.3,3.0,2022-05-09
0.0,18.2,6.2,12.1,21.7,45.4,50933.9,24.36,4.72,0.0,0.0,0.0,3,1023.1,-1.9,2022-05-10
0.0,20.9,5.7,13.7,13.9,30.2,50892.55,27.25,5.03,0.0,0.0,0.0,3,1017.3,-0.3,2022-05-11
4.6,29.4,11.5,20.6,30.4,59.0,44836.87,24.5,7.12,2.0,4.6,0.0,63,1011.8,5.5,2022-05-12
0.0,22.0,11.6,17.3,25.3,48.6,46159.3,20.98,4.85,0.0,0.0,0.0,3,1014.7,5.2,2022-05-13
4.7,20.3,10.6,15.3,24.7,46.1,30605.09,20.03,4.31,5.0,4.7,0.0,63,1011.6,6.5,2022-05-14
0.3,18.5,10.1,14.4,28.3,54.7,46325.53,18.3,4.22,1.0,0.3,0.0,51,1013.6,5.2,2022-05-15
0.2,19.1,8.4,14.0,24.5,44.6,37277.2,16.52,4.11,2.0,0.2,0.0,51,1016.5,2.9,2022-05-16
0.0,19.5,8.6,13.8,31.3,58.3,52466.71,22.82,5.3,0.0,0.0,0.0,3,1014.3,-1.1,2022-05-17
4.6,12.9,5.5,9.4,30.3,55.4,20269.88,10.85,2.27,10.0,4.6,0.0,55,1017.5,3.4,2022-05-18
0.0,21.1,7.3,14.3,23.5,43.9,49561.76,25.87,5.38,0.0,0.0,0.0,3,1022.3,1.4,2022-05-19
0.0,25.6,10.8,17.7,19.2,34.9,28665.98,17.01,4.39,0.0,0.0,0.0,3,1017.5,3.0,2022-05-20
1.7,24.1,16.5,19.5,30.6,54.7,33094.89,14.77,4.16,7.0,1.7,0.0,53,1006.3,11.5,2022-05-21
1.5,15.9,11.1,12.6,34.9,62.3,1780.08,6.9,2.28,7.0,1.5,0.0,53,1003.7,7.1,2022-05-22
0.6,17.5,10.0,13.6,18.5,38.5,46528.06,22.63,3.95,3.0,0.6,0.0,51,1008.4,5.7,2022-05-23
0.0,21.6,7.2,14.6,23.9,54.0,55257.81,27.55,5.03,0.0,0.0,0.0,3,1012.7,2.6,2022-05-24
0.0,23.9,8.6,17.2,14.3,29.2,37977.64,21.62,4.69,0.0,0.0,0.0,3,1015.5,3.9,2022-05-25
11.1,21.5,13.2,17.3,32.6,60.1,32676.78,17.23,4.28,9.0,11.1,0.0,63,1011.5,7.7,2022-05-26
2.6,22.1,13.6,17.5,28.3,51.5,35945.76,16.41,4.41,4.0,2.6,0.0,61,1011.3,8.5,2022-05-27
6.1,18.5,9.8,14.3,22.4,45.0,45542.05,24.36,4.5,8.0,6.1,0.0,61,1009.9,5.9,2022-05-28
0.1,19.9,10.1,15.3,15.9,33.8,42995.86,21.89,4.27,1.0,0.1,0.0,51,1014.0,3.9,2022-05-29
6.3,20.5,12.4,16.1,28.0,52.9,14133.93,12.78,2.45,13.0,6.3,0.0,61,1013.7,12.1,2022-05-30
0.7,19.7,13.2,16.0,19.3,38.5,46561.32,19.84,3.2,3.0,0.7,0.0,53,1017.7,12.3,2022-05-31
0.0,26.2,11.8,19.1,11.1,25.6,53900.0,26.92,5.08,0.0,0.0,0.0,3,1017.7,12.0,2022-06-01
1.9,27.5,15.6,21.5,12.6,35.6,53030.27,24.57,4.84,6.0,1.9,0.0,61,1016.7,15.2,2022-06-02
0.0,22.0,15.0,18.2,18.7,37.4,50153.31,28.27,4.97,0.0,0.0,0.0,3,1021.6,11.2,2022-06-03
0.0,24.3,11.8,18.9,10.0,22.7,53482.17,26.15,4.99,0.0,0.0,0.0,3,1021.3,8.3,2022-06-04
1.4,21.1,15.3,17.7,18.1,35.3,25056.34,12.93,2.99,4.0,1.4,0.0,53,1017.2,10.5,2022-06-05
0.0,24.0,14.0,19.2,14.8,34.6,57517.12,24.88,5.07,0.0,0.0,0.0,3,1018.5,10.1,2022-06-06
0.0,26.6,14.1,21.1,9.0,20.5,50822.68,21.67,4.53,0.0,0.0,0.0,3,1016.6,9.6,2022-06-07
0.0,28.9,16.5,23.5,12.2,24.1,51703.48,22.04,5.41,0.0,0.0,0.0,3,1013.1,9.7,2022-06-08
0.0,29.5,17.0,24.2,14.2,28.4,51395.41,20.96,5.64,0.0,0.0,0.0,3,1011.6,10.6,2022-06-09
0.0,30.4,17.4,24.6,16.5,35.3,57600.0,29.04,7.14,0.0,0.0,0.0,2,1013.7,9.4,2022-06-10
0.0,31.5,17.0,25.6,11.5,25.9,57600.0,29.21,7.0,0.0,0.0,0.0,3,1014.3,8.0,2022-06-11
1.3,26.6,19.6,23.6,21.5,42.1,57600.0,25.2,5.89,4.0,1.3,0.0,53,1013.4,14.3,2022-06-12
0.0,27.4,18.0,23.2,11.6,30.2,57600.0,25.56,5.71,0.0,0.0,0.0,3,1012.5,12.1,2022-06-13
0.1,23.2,16.5,20.5,25.9,49.7,54000.0,24.18,5.68,1.0,0.1,0.0,51,1011.9,8.9,2022-06-14
0.0,22.1,13.0,18.0,20.1,39.6,50720.72,21.55,5.12,0.0,0.0,0.0,3,1017.5,5.8,2022-06-15
0.1,24.2,13.4,19.1,14.3,30.2,57475.87,24.5,5.14,1.0,0.1,0.0,51,1018.5,7.8,2022-06-16
3.1,26.1,13.6,19.3,25.2,46.4,32292.5,17.99,4.13,4.0,3.1,0.0,61,1015.9,9.9,2022-06-17
5.6,22.1,14.1,18.0,17.0,35.6,43200.0,20.82,3.96,18.0,5.6,0.0,53,1017.5,12.0,2022-06-18
0.0,29.0,13.9,22.2,13.8,28.4,57600.0,28.57,6.37,0.0,0.0,0.0,3,1017.0,11.1,2022-06-19
0.0,31.7,18.6,25.7,24.1,46.4,57600.0,29.26,8.04,0.0,0.0,0.0,0,1010.4,11.2,2022-06-20
7.5,30.6,15.6,21.8,27.8,57.2,41185.84,19.59,5.41,6.0,7.5,0.0,63,1002.1,11.4,2022-06-21
0.3,18.9,11.5,15.5,20.9,39.6,46210.57,22.34,4.52,3.0,0.3,0.0,51,1001.2,6.7,2022-06-22
0.2,23.0,14.6,18.9,29.7,53.6,15958.5,16.17,4.29,2.0,0.2,0.0,51,1008.2,11.7,2022-06-23
0.0,26.2,17.7,21.8,23.7,46.4,40641.14,23.52,6.22,0.0,0.0,0.0,3,1013.1,11.0,2022-06-24
0.0,26.8,15.9,22.1,17.3,36.0,48281.12,23.51,5.69,0.0,0.0,0.0,3,1015.3,11.5,2022-06-25
0.0,27.9,16.4,23.1,20.5,39.6,56448.69,24.11,5.79,0.0,0.0,0.0,3,1018.0,13.0,2022-06-26
0.5,29.8,18.8,24.9,18.3,37.8,55229.25,24.65,5.99,3.0,0.5,0.0,51,1019.7,14.7,2022-06-27
0.0,32.3,18.9,26.8,15.0,31.3,57600.0,25.42,6.34,0.0,0.0,0.0,3,1018.3,15.5,2022-06-28
3.2,30.9,21.5,25.0,16.5,53.3,41669.98,21.71,4.46,2.0,3.2,0.0,61,1016.8,18.5,2022-06-29
1.0,27.0,18.6,23.4,17.7,36.0,54656.03,24.98,5.13,3.0,1.0,0.0,53,1015.9,17.3,2022-06-30
0.0,28.8,17.5,24.0,13.1,29.5,57600.0,28.7,6.23,0.0,0.0,0.0,3,1017.3,14.4,2022-07-01
0.0,27.4,17.1,22.7,12.6,27.7,57600.0,29.33,6.29,0.0,0.0,0.0,1,1020.4,9.9,2022-07-02
1.6,28.0,14.9,21.4,7.2,21.2,57600.0,23.52,4.64,2.0,1.6,0.0,55,1019.4,11.9,2022-07-03
0.0,30.0,17.3,24.2,14.3,29.9,55895.54,27.37,6.18,0.0,0.0,0.0,3,1016.6,13.2,2022-07-04
0.0,31.4,19.1,26.3,9.8,21.6,57041.59,24.69,5.66,0.0,0.0,0.0,3,1014.8,13.9,2022-07-05
0.4,33.3,21.0,26.6,19.1,40.0,52501.69,23.03,6.16,2.0,0.4,0.0,51,1011.9,15.8,2022-07-06
0.0,23.4,16.5,20.0,20.8,38.5,46266.13,19.08,4.11,0.0,0.0,0.0,3,1015.2,13.4,2022-07-07
0.4,24.4,16.5,20.6,17.2,36.0,34431.41,19.54,4.32,3.0,0.4,0.0,51,1016.7,13.7,2022-07-08
